ACCIDENT_NO,LATITUDE,LONGITUDE
T20220001683,-38.789284,143.468098
T20220001677,-37.805505,144.948655
T20220001801,-37.851394,145.097907
T20220001676,-37.730235,145.070611
T20220001668,-38.214378,145.318686
T20220001661,-37.562196,141.489547
T20220001653,-38.025859,144.440361
T20220001647,-38.271376,145.549092
T20220001646,-37.867728,144.77116
T20220001645,-37.999234,145.091524
T20220001635,-37.824688,144.849623
T20220001695,-37.90649,145.160886
T20220012200,-37.780376,144.92592
T20220001654,-37.876801,144.997088
T20220001802,-37.553103,145.856608
T20220001631,-38.285703,144.400529
T20220001693,-38.677777,146.036688
T20220002029,-37.578638,147.894576
T20220001684,-38.170934,144.319037
T20220002778,-38.519482,142.739944
T20220001686,-37.706669,144.767202
T20220002310,-38.104146,145.128513
T20220001912,-37.831414,145.213348
T20220006729,-37.872031,144.725394
T20220001795,-38.089865,145.506186
T20220002146,-37.695578,145.373031
T20220001743,-36.157566,146.937704
T20220001737,-37.984205,145.076512
T20220001772,-37.804669,144.963241
T20220003785,-37.723301,144.57289
T20220017147,-37.984216,145.089566
T20220001787,-37.863981,144.972125
T20220001786,-37.813814,145.216735
T20220001733,-37.652888,144.91434
T20220001731,-38.162582,144.35093
T20220001728,-37.809819,144.782878
T20220001727,-37.795379,144.987998
T20220001921,-37.84173,145.045636
T20220001722,-37.801184,144.892757
T20220001721,-38.43586,145.817071
T20220002365,-37.873136,144.723312
T20220001718,-37.93416,145.043156
T20220002432,-37.69388,145.001017
T20220001714,-37.846154,145.484732
T20220001784,-36.289461,146.879284
T20220001713,-36.820187,144.237798
T20220001771,-37.876496,145.147578
T20220004033,-37.822669,144.998464
T20220001767,-36.307514,146.900512
T20220001783,-36.620153,142.475253
T20220001766,-38.192943,144.335236
T20220001761,-37.846435,144.990807
T20220001710,-37.86166,145.169132
T20220001781,-37.823373,144.969929
T20220002736,-37.702645,145.085211
T20220001702,-37.797914,145.359033
T20220001709,-37.804039,144.958469
T20220001760,-38.259224,144.548246
T20220001780,-37.983904,145.250724
T20220001779,-36.199242,145.431845
T20220002042,-37.629065,144.708663
T20220001704,-38.067513,145.156223
T20220001814,-37.746424,145.047145
T20220001778,-37.59649,145.100572
T20220001818,-36.750072,145.577776
T20220001827,-37.292459,143.778305
T20220002391,-37.743726,144.90979
T20220002182,-37.826336,145.174452
T20220003860,-37.832417,144.966943
T20220001806,-38.075484,145.272095
T20220001759,-37.756808,144.823927
T20220001797,-38.012274,145.154429
T20220003406,-37.743931,144.94381
T20220001811,-37.788682,145.158048
T20220001750,-37.242786,144.446703
T20220001692,-36.398546,145.408449
T20220010067,-37.872743,145.092252
T20220001862,-37.672335,145.381719
T20220001859,-38.013304,145.426929
T20220001858,-37.76818,145.079697
T20220001852,-37.791101,144.979692
T20220001856,-37.815056,144.803615
T20220001851,-37.910449,145.296227
T20220001850,-38.226459,146.166357
T20220001849,-38.027599,145.302554
T20220003236,-37.755564,145.001105
T20220001848,-37.752944,144.976252
T20220001846,-37.680171,145.073792
T20220001840,-37.719744,144.963059
T20220001832,-37.954139,145.068926
T20220001820,-34.18719,142.165184
T20220001819,-37.928918,145.18415
T20220001816,-38.202304,144.306241
T20220003570,-37.886114,145.075912
T20220001805,-35.921001,145.64923
T20220001803,-38.206603,146.108004
T20220002200,-37.760343,145.056419
T20220009287,-38.260961,144.608834
T20220001791,-37.810933,145.193196
T20220001790,-37.844734,144.788766
T20220002287,-37.898288,145.117913
T20220002826,-37.766947,145.198661
T20220002739,-37.174991,146.055282
T20220003344,-37.838572,145.073066
T20220002160,-37.891855,144.593813
T20220011732,-37.804271,144.907752
T20220002829,-38.098192,145.488878
T20220002357,-38.220825,146.332617
T20220002605,-38.009032,145.278856
T20220001909,-38.519108,143.40795
T20220002871,-37.683578,144.914249
T20220002821,-37.837113,144.986775
T20220004818,-38.337596,144.317129
T20220021419,-37.649936,145.523182
T20220002054,-38.172763,144.345165
T20220002473,-37.816801,145.008806
T20220001869,-37.734299,144.884813
T20220001867,-38.587599,145.579275
T20220001866,-37.753675,145.052793
T20220001863,-37.732815,145.218864
T20220001890,-37.877346,144.711949
T20220001989,-38.266926,144.534401
T20220001988,-37.844905,145.040894
T20220001914,-38.003599,145.251007
T20220001905,-37.380348,144.016008
T20220001885,-37.901914,144.66289
T20220001884,-38.10962,145.252909
T20220001881,-37.740099,144.896563
T20220002440,-37.792659,144.77182
T20220002078,-36.764281,144.280517
T20220002162,-36.199101,145.005561
T20220001894,-37.720104,144.851459
T20220002122,-37.836782,145.488789
T20220001938,-38.384121,142.469446
T20220001952,-38.209775,145.958968
T20220002746,-38.256329,144.525283
T20220002059,-37.680245,145.013835
T20220001875,-36.220226,144.616972
T20220001940,-37.78625,145.325597
T20220001937,-37.755704,144.966196
T20220001932,-37.685828,144.924357
T20220001925,-37.819551,145.080072
T20220001920,-37.863754,144.972468
T20230002530,-37.841674,145.013836
T20220001911,-38.194029,145.135098
T20220002047,-37.07592,146.331414
T20220001917,-37.927017,144.987973
T20220001915,-37.818167,145.26913
T20220004657,-37.559748,144.710225
T20220002959,-37.706975,144.867825
T20220007497,-37.16993,145.368259
T20220003496,-37.908907,144.719263
T20220002895,-37.815921,144.999658
T20220002189,-38.211963,145.472793
T20220002194,-37.693393,144.756882
T20220002482,-37.533196,144.884534
T20220003237,-38.509097,143.965204
T20220001975,-36.909176,142.654897
T20220002022,-38.013473,145.23154
T20220002620,-37.108711,142.41967
T20220002009,-37.723096,145.015779
T20220001993,-37.823575,147.644999
T20220001953,-37.794843,145.281814
T20220001992,-37.790782,145.31241
T20220001950,-37.636301,142.54786
T20220002005,-37.077457,142.663044
T20220002003,-38.081625,145.276177
T20220002006,-37.51281,144.895103
T20220001985,-38.039145,145.108861
T20220002001,-37.589737,144.914766
T20220001983,-37.898186,144.662877
T20220001976,-37.693921,144.915078
T20220002000,-37.796177,145.020488
T20220001956,-38.154859,144.362925
T20220002080,-37.706437,144.816516
T20220002086,-37.687822,144.998998
T20220002091,-37.828521,144.892798
T20220002110,-38.527244,145.371631
T20220002063,-38.081625,145.365883
T20220002123,-37.565253,143.846626
T20220002062,-37.807068,144.91257
T20220002060,-35.273969,143.454019
T20220002058,-37.779931,145.08434
T20220002147,-37.781497,144.790251
T20220002048,-38.062576,145.43738
T20220002019,-36.351407,146.691309
T20220002199,-37.531116,145.461716
T20220002045,-37.831267,145.287346
T20220002013,-37.797541,144.878488
T20220002011,-37.780294,144.939206
T20220002064,-37.732836,144.795255
T20220002010,-38.349157,143.647879
T20220002044,-37.846376,144.669466
T20220005331,-36.738567,144.15981
T20220002065,-36.140476,144.813682
T20220002041,-37.76953,144.882935
T20220002035,-38.056865,145.314566
T20220002023,-38.000711,145.076716
T20230001289,-38.068815,147.083603
T20220002520,-37.816341,145.110395
T20220002474,-37.838367,145.016391
T20220002021,-36.384945,145.413721
T20220002043,-38.203078,145.286303
T20220002079,-37.648336,145.019802
T20220002097,-37.938408,145.151019
T20220003491,-37.987049,145.113949
T20220002095,-37.895988,145.097886
T20220002094,-37.61514,143.624001
T20220002808,-38.029973,147.115638
T20220002092,-38.250529,141.727297
T20220002067,-38.1327,141.633382
T20220002068,-37.502854,143.845625
T20220002074,-37.793456,144.947254
T20220002070,-37.825413,144.887518
T20220002071,-37.937099,145.065751
T20220009296,-37.976252,145.086245
T20220002075,-36.222527,144.729134
T20220002281,-37.971455,145.360917
T20220005687,-38.066945,145.153196
T20220002109,-37.824521,144.748954
T20220002113,-37.896135,145.162985
T20220002115,-38.145245,145.119926
T20220002119,-37.066895,144.217537
T20220002120,-37.754315,144.808659
T20220002141,-38.187654,146.294396
T20220002176,-37.771156,144.781113
T20220002140,-37.589025,143.840862
T20220002173,-37.640696,144.732106
T20220003376,-38.288046,143.841116
T20220002158,-37.709108,144.574626
T20220002149,-37.870336,144.588463
T20220002136,-37.790213,144.935779
T20220002688,-37.835306,144.842575
T20220002150,-38.061431,145.384984
T20220002124,-38.122533,145.326424
T20220002163,-37.798431,145.046934
T20220002134,-37.561498,143.870247
T20220002164,-37.821179,145.029095
T20220004388,-37.653404,145.084865
T20220002166,-37.67944,144.956527
T20220002167,-37.644214,144.923754
T20230001280,-37.792024,144.86344
T20220002153,-36.742226,144.204157
T20220002127,-37.817319,145.21336
T20220002265,-37.906379,145.237375
T20220002240,-37.693723,145.000799
T20220002108,-37.582495,144.723761
T20220002174,-37.8098,144.970781
T20220002940,-37.675732,144.919547
T20220002348,-37.779873,144.922673
T20220003844,-36.619314,143.294025
T20220002191,-37.743258,144.949435
T20220004659,-37.779919,145.083433
T20220002286,-38.156664,145.190172
T20220003485,-38.625182,146.566149
T20220002297,-37.643233,144.94664
T20220008072,-37.966275,145.23439
T20220008245,-37.822105,145.057678
T20220002223,-37.800509,144.999784
T20220002274,-37.795951,144.97887
T20220002187,-37.825292,145.251636
T20220002202,-38.069784,145.298319
T20220002203,-37.77244,144.848348
T20220002209,-37.801708,144.2357
T20220002210,-37.804117,145.17275
T20220002215,-38.032959,145.222346
T20220005238,-37.824168,144.829685
T20220002250,-37.83109,147.611301
T20220002216,-36.114846,146.868626
T20220002219,-37.762304,145.036545
T20220002221,-37.816629,145.193695
T20220004116,-38.243659,142.947809
T20230013641,-37.867631,144.76535
T20220002222,-37.669782,145.511501
T20220002227,-37.974217,145.252684
T20220002177,-37.694914,145.042673
T20220003947,-37.786347,145.381241
T20220002296,-37.886161,145.015976
T20220002178,-37.8145,145.131491
T20220002235,-37.898826,145.264557
T20220002232,-37.959938,145.072129
T20220002283,-38.055027,145.347351
T20220002637,-37.746561,145.015228
T20220002321,-38.1642,145.889433
T20220002905,-37.557457,143.823294
T20220002254,-36.120558,144.525999
T20220002300,-37.757544,144.982272
T20220002301,-36.760815,146.357257
T20220004494,-37.95472,145.076484
T20220002304,-36.058929,147.303498
T20220002313,-38.357576,144.930573
T20220007510,-38.139306,145.830773
T20220002316,-37.631844,145.209027
T20220002317,-37.747623,145.057776
T20220002318,-37.971443,146.983861
T20220002319,-37.756254,145.103159
T20220002294,-38.055401,142.20255
T20220005933,-37.81461,145.096028
T20220002381,-37.657547,145.072423
T20220002374,-37.762211,144.855297
T20220002324,-38.390962,142.644333
T20220004129,-37.816385,144.955727
T20220002326,-37.811645,144.87313
T20220002328,-37.868799,145.235197
T20220002565,-37.799472,144.999839
T20220002330,-37.799872,144.968582
T20220003241,-38.48705,143.571734
T20220002263,-37.958444,145.060161
T20220002261,-37.674277,144.966291
T20220002260,-38.339382,143.569176
T20220002259,-37.760235,144.778721
T20220002289,-37.356648,144.094538
T20220002284,-38.13558,145.124059
T20220003611,-37.804895,144.966212
T20220002273,-37.781649,145.612008
T20220005195,-37.475365,144.973194
T20220002272,-37.57973,144.729333
T20220002270,-37.828107,145.664111
T20220002823,-37.835258,145.349635
T20220002249,-38.08423,147.056065
T20220002251,-37.81607,144.999631
T20220002295,-37.046133,143.738725
T20220002456,-37.818656,144.842349
T20220002951,-37.691846,144.74427
T20220002299,-37.926927,145.233146
T20220002336,-37.632323,145.027226
T20220002366,-38.169558,144.333979
T20220002339,-37.855936,144.983269
T20220002341,-37.652625,145.492503
T20220002360,-37.937611,145.192641
T20220002617,-36.429537,145.694632
T20220002385,-36.708808,145.735706
T20220002395,-37.86643,145.034239
T20220002405,-37.969952,145.214154
T20220002397,-37.836628,145.188719
T20220002899,-37.782485,145.035321
T20220002345,-38.11355,145.164466
T20220002347,-37.844657,145.038459
T20220002399,-37.836123,145.195456
T20220002355,-37.59513,145.046993
T20220002400,-37.612477,145.091268
T20220003047,-37.819613,144.960017
T20220002755,-37.74175,144.903303
T20220002382,-38.110524,145.263499
T20220002387,-37.816077,144.972154
T20220002373,-37.697835,145.058832
T20220002372,-34.269581,142.141808
T20220002404,-38.084727,145.277714
T20220002337,-38.10016,144.331563
T20220002411,-37.925682,145.213244
T20220002771,-38.329674,144.986862
T20220002413,-37.749493,145.039669
T20220002841,-36.369758,143.550848
T20220002415,-36.045316,146.619312
T20220002417,-37.613521,145.604363
T20220002864,-37.892225,145.126164
T20220006263,-37.864914,144.987941
T20220002383,-37.740022,144.953484
T20220002377,-37.769767,144.898888
T20220002420,-37.927429,145.109909
T20220002453,-37.854183,145.16939
T20220002444,-37.80058,144.997554
T20220002441,-38.560273,143.287655
T20220002964,-37.049971,144.147493
T20220002502,-37.713003,145.045931
T20220004497,-37.754617,144.826505
T20230011001,-37.600679,145.095706
T20220002516,-38.117744,145.319267
T20220002519,-36.352136,146.339267
T20220002513,-37.802815,144.966571
T20220002521,-35.963912,145.704507
T20220002538,-37.703083,147.803821
T20220002548,-38.195893,144.547676
T20220002489,-36.720542,142.199713
T20220009950,-37.856048,145.094622
T20220004246,-37.873514,144.768552
T20220002490,-34.202295,142.15185
T20220004688,-37.959481,145.136955
T20220002674,-37.862238,145.027287
T20220002492,-37.406887,144.94978
T20220002508,-38.156927,144.370346
T20220004440,-37.877765,144.993186
T20220003948,-37.932021,145.025837
T20220002641,-37.695646,144.901153
T20220002418,-38.031885,144.375863
T20220003457,-37.835074,144.69604
T20220002493,-38.175331,144.352562
T20220002885,-37.739656,143.980482
T20220003133,-37.862543,145.352951
T20220002485,-37.88926,144.662118
T20220002480,-38.014266,145.290289
T20220002503,-37.734942,145.078896
T20220002427,-37.338941,143.116694
T20220002484,-37.963895,145.012197
T20220002495,-38.512826,146.014062
T20220002487,-37.504784,143.809623
T20220004426,-37.88233,145.233026
T20220002471,-36.732185,144.257396
T20220002470,-37.778272,144.840476
T20220002469,-37.109132,142.185723
T20220002467,-35.995165,145.883874
T20220002465,-37.383646,145.270949
T20220002460,-37.977924,145.067656
T20220002458,-37.665,144.932794
T20220002419,-37.772428,145.41438
T20220002501,-37.960612,145.120775
T20220002799,-36.842051,147.25139
T20220002451,-37.725629,144.845996
T20220002448,-37.959204,145.110494
T20220002447,-38.364764,144.871629
T20220002494,-37.888069,145.156759
T20220002442,-37.918043,145.035337
T20220005105,-37.765124,144.922377
T20220002425,-37.68499,144.6779
T20220002439,-37.799919,144.992975
T20220002437,-37.853357,144.738901
T20220002436,-38.05328,145.123231
T20220002434,-37.56717,144.724838
T20220002672,-37.659983,145.022082
T20220002569,-37.597704,143.8315
T20220003392,-37.901901,144.779468
T20220002622,-37.841765,144.790861
T20220002618,-38.02936,145.366087
T20220002611,-38.148445,145.172236
T20220004807,-36.814553,144.231493
T20220005206,-38.301569,145.03083
T20220025832,-37.570868,145.122353
T20220005353,-37.909364,145.588981
T20220003295,-37.88685,145.042749
T20220003567,-38.072868,145.66498
T20220003220,-37.791063,144.889523
T20220005780,-37.8024,144.992556
T20220003098,-37.82946,144.815574
T20220003082,-37.908155,145.59106
T20220002958,-38.01907,145.816139
T20220003772,-37.513962,145.755839
T20220002909,-37.889837,145.930659
T20220002842,-37.822698,144.989168
T20220002807,-37.88601,145.07532
T20220002805,-36.828715,145.950104
T20220002786,-37.53042,145.825433
T20220002577,-37.749469,144.718185
T20220002576,-37.743606,144.933798
