ACCIDENT_NO,LATITUDE,LONGITUDE
T20230007173,-37.711547,144.829787
T20230007175,-37.541837,143.842739
T20230007179,-37.194887,145.070717
T20230007182,-37.931294,145.153908
T20230007185,-38.180943,144.387877
T20230007186,-37.957161,145.04941
T20230007187,-38.357402,142.923617
T20230007192,-37.532795,144.956044
T20230007194,-37.716988,144.875945
T20230009089,-37.731777,144.949572
T20230007195,-37.985008,145.096088
T20230007199,-38.429482,145.799472
T20230008132,-37.9201,145.135718
T20230007410,-37.827509,144.958038
T20230007207,-34.272972,142.142434
T20230007212,-37.642596,145.026435
T20230007215,-37.882552,145.090326
T20230007219,-37.831092,144.976581
T20230007221,-37.742334,144.782915
T20230007223,-37.892086,144.680094
T20230007225,-37.620756,145.005234
T20230007231,-36.606779,145.165202
T20230007232,-37.057367,142.790189
T20230007234,-37.67906,144.932757
T20230007235,-37.857052,145.058648
T20230007238,-36.785355,144.246673
T20230007243,-37.732135,145.014439
T20230010438,-38.198307,145.487417
T20230007732,-38.2595,144.425366
T20230007246,-37.672926,144.570368
T20230007248,-38.167047,145.205941
T20230007249,-38.081981,145.275425
T20230007253,-37.883601,144.723175
T20230007386,-37.790708,145.035674
T20230007255,-37.970729,145.223606
T20230007256,-37.832369,145.269412
T20230007257,-37.789761,144.885955
T20230007258,-37.695187,144.885907
T20230007262,-37.84838,145.170464
T20230007263,-37.85779,145.01095
T20230007392,-37.824047,145.081337
T20230008796,-38.011568,145.189292
T20230007353,-38.053498,145.37837
T20230007348,-36.460485,145.907137
T20230007346,-37.888533,144.986326
T20230007299,-37.972521,145.23626
T20230007302,-38.1748,146.345039
T20230007336,-37.578081,143.752884
T20230007629,-37.809557,144.986143
T20230007334,-37.961313,145.143337
T20230008662,-37.58081,144.573829
T20230007326,-37.778845,144.922849
T20230007323,-38.110491,145.290397
T20230018509,-37.830989,144.946177
T20230008554,-37.853211,145.298398
T20230007304,-37.935962,145.018644
T20230007272,-38.220269,144.505437
T20230008773,-37.812036,144.876546
T20230007289,-38.094608,145.255329
T20230007829,-38.074405,145.335362
T20230007306,-38.130071,145.131463
T20230007303,-37.751681,144.61226
T20230007619,-37.978091,145.206639
T20230007365,-37.743768,144.953965
T20230008038,-37.807715,145.038153
T20230008550,-37.807103,144.95992
T20230020084,-36.701944,144.316778
T20230007363,-38.091435,144.356366
T20230007358,-37.928993,145.114774
T20230007355,-36.119455,146.895868
T20230007320,-36.374778,145.402081
T20230007314,-37.990286,145.276384
T20230007313,-37.788178,144.929663
T20230007312,-37.62949,144.916925
T20230008413,-37.691766,145.002007
T20230007797,-37.754058,145.064991
T20230007695,-37.858307,145.042253
T20230007376,-37.862835,145.288144
T20230007548,-37.79763,145.133763
T20230007419,-37.637894,144.992815
T20230007408,-38.064431,147.029388
T20230007393,-37.807794,144.943703
T20230007396,-37.80115,145.046424
T20230007405,-36.166195,147.334732
T20230007418,-37.964641,145.244473
T20230007427,-36.074264,145.227385
T20230009099,-37.706861,144.867392
T20230007472,-37.928056,145.233391
T20230007368,-38.092993,144.358941
T20230007434,-37.5402,144.905931
T20230007469,-37.850992,144.993491
T20230007462,-37.99945,145.252315
T20230007460,-37.97488,145.065172
T20230007367,-38.340767,143.583012
T20230007432,-37.815284,144.809044
T20230007458,-37.712738,144.629054
T20230007452,-38.216593,145.03526
T20230010236,-37.848478,145.230135
T20230007384,-38.061644,145.350791
T20230007402,-37.7228,144.803353
T20230007941,-37.732184,144.744575
T20230007446,-38.228104,146.416904
T20230007942,-38.341468,143.581081
T20230007398,-37.893903,144.673559
T20230007444,-38.295604,142.815573
T20230007400,-38.178085,144.380959
T20230009304,-37.96444,145.168559
T20230007383,-37.849287,145.027946
T20230007646,-38.104481,144.319256
T20230010992,-38.154613,144.351351
T20230007441,-37.688391,145.066179
T20230007537,-37.651989,145.102038
T20230007412,-37.953875,145.491956
T20230007409,-37.995035,145.444927
T20230007414,-35.91673,145.643954
T20230007388,-37.623338,145.028732
T20230007706,-37.783158,144.996275
T20230007501,-37.807674,145.116905
T20230007380,-37.664507,144.928434
T20230007424,-36.130789,146.865397
T20230007499,-36.781291,144.249141
T20230007481,-38.199444,145.490573
T20230007373,-37.80471,144.945144
T20230007415,-37.674753,145.027015
T20230007417,-36.140476,144.813682
T20230007762,-37.570955,143.819968
T20230007377,-38.185684,146.2564
T20230008345,-37.848061,145.228851
T20230007877,-37.834392,145.287237
T20230007437,-37.703776,144.965276
T20230007387,-37.883505,145.056168
T20230007553,-38.097235,144.321057
T20230007738,-37.675678,145.000092
T20230008020,-37.550577,144.899606
T20230010117,-38.384834,142.533004
T20230010253,-37.830985,144.950386
T20230015475,-37.541006,144.951294
T20230007535,-38.061089,145.44407
T20230007555,-36.786498,144.284798
T20230007894,-37.928033,145.119162
T20230007552,-37.755003,144.975477
T20230007928,-37.830507,145.112527
T20230007672,-37.811046,145.005474
T20230015310,-38.053712,145.950513
T20230009194,-38.026648,145.308923
T20230007543,-37.560481,143.864234
T20230007547,-37.92503,145.242471
T20230009515,-37.818334,144.996899
T20230007550,-37.799402,144.936384
T20230009882,-38.079994,145.25813
T20230007551,-38.1599,145.150108
T20230007524,-38.330622,144.969158
T20230007526,-37.810761,145.227317
T20230007529,-38.226196,145.048685
T20230007521,-37.809085,145.060936
T20230007514,-37.837108,144.719354
T20230007507,-38.065249,145.414111
T20230007505,-38.112943,145.282734
T20230007810,-38.053774,145.379001
T20230007511,-38.091091,144.353537
T20230007503,-37.621961,145.028972
T20230007509,-38.04462,145.36019
T20230007508,-38.57732,146.017129
T20230007500,-38.239921,145.123196
T20230007498,-38.109414,145.160958
T20230007496,-36.695965,144.317907
T20230007489,-38.055535,145.384607
T20230007701,-38.030738,145.246732
T20230007486,-38.129775,144.331419
T20230007476,-37.808701,144.960614
T20230007474,-37.812568,144.949289
T20230007607,-38.075253,145.486055
T20230007559,-38.010737,146.654184
T20230009092,-37.781696,145.181949
T20230009808,-36.780686,144.253813
T20230011130,-37.810761,145.227317
T20230009293,-37.987633,145.261577
T20230007648,-37.844268,144.785521
T20230007641,-37.816787,144.982161
T20230007639,-38.062606,145.477771
T20230007636,-38.239998,144.259813
T20230007633,-38.179022,144.338491
T20230007631,-37.961781,145.198651
T20230008462,-37.911462,145.164022
T20230007603,-37.49816,145.198302
T20230007602,-38.201714,145.485065
T20230007601,-37.796478,144.752779
T20230007967,-37.846076,144.988029
T20230008525,-37.712246,145.046993
T20230007560,-37.78579,144.984814
T20230007584,-37.544296,144.944064
T20230007579,-38.118335,145.250728
T20230007578,-37.725752,144.65127
T20230007577,-37.542829,145.478907
T20230007574,-37.79209,144.962899
T20230007573,-38.215143,144.301151
T20230011337,-37.738379,144.938903
T20230007572,-37.812215,144.948887
T20230008482,-38.011092,145.182844
T20230008112,-37.82539,145.174632
T20230007666,-37.922927,145.442729
T20230007608,-36.38244,145.409471
T20230007628,-38.044049,145.172854
T20230009176,-38.050555,145.257472
T20230007917,-37.840283,145.032164
T20230007627,-37.785061,145.001625
T20230007571,-38.086876,145.333132
T20230010170,-38.19449,146.542628
T20230007613,-38.252876,145.214688
T20230014270,-37.709124,145.11979
T20230007626,-37.862316,145.21455
T20230008723,-37.648798,145.066238
T20240001108,-37.791271,144.894752
T20230007605,-36.758552,144.256617
T20230009487,-37.851139,144.779546
T20230020287,-37.928564,145.11906
T20230008010,-38.38512,146.876479
T20230007718,-37.958852,145.123366
T20230007617,-37.913405,147.712468
T20230007616,-37.753705,144.949378
T20230007763,-37.899766,145.09216
T20230009582,-37.864631,144.985873
T20230007661,-36.611725,143.553066
T20230007656,-38.052636,145.376201
T20230007655,-37.744896,145.318808
T20230008110,-37.3422,144.14779
T20230007723,-37.060206,142.699034
T20230007724,-37.043392,146.089937
T20230007733,-37.911271,145.241182
T20230007731,-37.970463,145.218452
T20230007657,-37.060189,143.729104
T20230007721,-37.782909,145.283726
T20230007719,-37.888814,145.057151
T20230009156,-37.046903,144.220628
T20230007747,-38.336157,143.586888
T20230010899,-37.82578,144.825625
T20230007715,-38.077392,145.296999
T20230007713,-37.836757,144.969473
T20230007760,-37.967829,145.195593
T20230007710,-37.693478,145.029916
T20230007684,-36.254777,147.079918
T20230007722,-37.87408,144.601348
T20230007720,-36.099023,145.223745
T20230007705,-38.160223,144.376603
T20230007947,-36.117174,146.553667
T20230008571,-37.865387,145.025946
T20230007703,-37.715083,145.022103
T20230007726,-37.829895,144.971321
T20230007697,-37.689697,145.027725
T20230007708,-37.799231,145.28643
T20230008209,-37.797362,144.984546
T20230009490,-37.770014,144.900846
T20230009530,-37.856378,144.667796
T20230007839,-37.570172,144.118774
T20230007682,-37.900233,144.753561
T20230007673,-38.062187,145.366985
T20230007742,-37.692562,144.750004
T20230007670,-37.829989,144.997158
T20230007669,-38.076615,145.418053
T20230008753,-37.809532,144.949571
T20230007665,-36.744114,146.954601
T20230009021,-38.11106,145.195189
T20230008058,-38.190728,146.016275
T20230007662,-37.870364,144.691382
T20230009415,-37.774514,145.025919
T20230007658,-37.683002,145.068911
T20230007776,-34.193671,142.162314
T20230007758,-37.103822,143.776019
T20230007771,-37.280714,146.119486
T20230008816,-38.176832,144.351924
T20230007753,-37.246807,145.171862
T20230007799,-37.795964,144.697308
T20230007790,-37.81036,144.972583
T20230008212,-37.808466,144.948693
T20230007748,-37.851019,145.122772
T20230007860,-36.151214,146.609249
T20230007741,-38.24758,146.325812
T20230007746,-37.789879,144.958758
T20230007769,-37.614524,144.88584
T20230007794,-37.891515,145.08849
T20230007744,-36.083153,145.446734
T20230011272,-37.681226,144.744899
T20230009687,-37.816045,145.379108
T20230008206,-37.690223,144.93029
T20230007785,-37.919708,144.630328
T20230008045,-37.543786,145.672081
T20230008036,-37.536319,144.911239
T20230012653,-38.109821,144.352895
T20230007729,-37.851615,145.129659
T20230007789,-37.791533,144.852789
T20230007756,-38.145726,144.338408
T20230008032,-38.475382,145.959048
T20230007767,-38.520623,145.833419
T20230007764,-37.823718,145.7385
T20230008029,-37.856526,145.183593
T20230007728,-36.337015,146.340667
T20230008562,-37.832991,144.913018
T20230007950,-37.993642,145.253739
T20230008023,-37.313667,145.927061
T20230007783,-37.839365,145.032328
T20230008695,-37.674656,145.030797
T20230007782,-38.249005,145.234431
T20230007759,-37.081059,144.258434
T20230007787,-37.825692,144.836474
T20230007780,-37.768197,145.027064
T20230007778,-37.813716,144.891384
T20230007791,-37.954906,145.030321
T20230007882,-37.704494,145.121229
T20230012429,-37.93499,145.171614
T20230007885,-37.54168,143.844151
T20230007886,-37.770627,144.792312
T20230007888,-37.735405,144.977463
T20230007889,-37.904068,144.658988
T20230007890,-37.828245,147.621869
T20230007891,-37.661477,144.923214
T20230007823,-36.350268,146.309483
T20230007896,-37.690527,145.064484
T20230007898,-37.868941,145.235346
T20230007899,-37.787739,144.925164
T20230009596,-37.90117,145.019228
T20230015751,-38.108558,145.162726
T20230008160,-38.028348,145.322016
T20230008024,-37.689952,144.603417
T20230009945,-37.805278,144.96919
T20230025538,-37.756739,145.118737
T20230009385,-37.7662,144.693644
T20230012116,-37.884821,145.160017
T20230012080,-38.067635,145.146896
T20230010574,-37.797496,145.134095
T20230007827,-37.793332,145.074487
T20230007832,-38.00083,145.105197
T20230007834,-37.955029,145.020435
T20230007835,-36.74677,144.253684
T20230007846,-37.738309,145.095725
T20230007847,-38.436609,145.823591
T20230007851,-37.732848,144.953099
T20230007857,-36.376972,145.400164
T20230007859,-37.863668,145.093236
T20230015896,-38.119234,145.331224
T20230007808,-36.132838,146.846659
T20230007812,-37.929569,144.635868
T20230007816,-38.314898,145.014494
T20230007821,-37.894388,145.214604
T20230007822,-36.922143,144.709049
T20230007825,-37.82925,144.881348
T20230007801,-37.78885,144.980075
T20230007826,-38.174621,144.369122
T20230008222,-37.797271,145.13058
T20230007956,-38.046391,145.343435
T20230007869,-38.527559,143.983048
T20230007871,-37.673833,145.155983
T20230007872,-38.010731,145.132374
T20230007873,-38.139599,145.488633
T20230007874,-37.809404,144.97214
T20230007878,-37.887714,144.71417
T20230014255,-37.861402,145.000933
T20230014441,-37.718099,144.83847
T20230007974,-37.799631,145.289819
T20230007914,-37.744077,145.015232
T20230008669,-37.805892,144.95611
T20230010355,-37.60435,143.838158
T20230007973,-37.666,144.942396
T20230007906,-37.855271,144.864201
T20230008979,-37.291055,142.897215
T20230007959,-37.755944,144.73969
T20230007924,-35.343834,143.543566
T20230008059,-37.596437,145.058757
T20230019118,-37.886282,145.038159
T20230007939,-37.773797,145.094635
T20230008963,-37.861629,145.212429
T20230009217,-37.686112,145.066275
T20230009800,-38.102443,145.320735
T20230007982,-37.802171,144.94162
T20230007915,-37.836215,144.708802
T20230007905,-37.613086,145.093006
T20230009035,-38.242957,142.90752
T20230009057,-37.799697,144.918021
T20230007940,-37.712229,144.787614
T20230007961,-38.124731,142.722445
T20230009283,-38.147985,144.374536
T20230007927,-37.56214,143.858279
T20230011331,-37.842156,144.771401
T20230010528,-37.526455,145.418067
T20230008230,-37.842513,145.069453
T20230007925,-37.453979,143.535663
T20230007997,-37.824496,144.811944
T20230007945,-38.108056,147.064107
T20230008031,-37.856455,144.982733
T20230010842,-37.716361,144.692497
T20230007994,-37.643324,144.951161
T20230007948,-36.316973,146.655263
T20230007933,-37.806415,145.190883
T20230007949,-37.301099,145.08098
T20230007934,-37.902564,147.024239
T20230007992,-37.900946,144.662037
T20230007991,-38.110521,145.259696
T20230007990,-37.640422,144.880652
T20230007989,-37.783762,145.015019
T20230007986,-37.689242,145.112916
T20230007981,-38.28891,143.522547
T20230007978,-38.048189,145.41765
T20230008004,-38.075311,144.369127
T20230008074,-37.932892,145.034147
T20230008075,-37.604051,143.870719
T20230008092,-37.744628,144.910082
T20230008136,-36.752285,144.294246
T20230008639,-36.678679,144.367636
T20230008053,-37.790809,144.985675
T20230008005,-37.718741,145.435091
T20230008018,-37.733991,144.965343
T20230008174,-38.120991,145.306341
T20230008016,-37.969569,145.186632
T20230022235,-37.785093,144.834024
T20230008226,-37.975758,145.239057
T20230008229,-37.368897,144.038881
T20230011052,-37.580694,143.827164
T20230008065,-37.726685,144.796437
T20230015357,-37.265804,143.386183
T20230008113,-36.173513,141.890724
T20230010322,-37.651232,145.088015
T20230009992,-37.860969,144.685929
T20230008019,-38.065371,145.298882
T20230008115,-37.836094,144.996313
T20230008707,-36.183441,144.728504
T20230008067,-37.886851,145.021574
T20230008052,-38.207446,144.330375
T20230008050,-38.068638,145.267961
T20230008049,-37.947695,145.172683
T20230008047,-37.29399,144.932612
T20230008060,-38.09228,145.431233
T20230008201,-37.805977,144.955874
T20230008129,-37.079773,145.193542
T20230008033,-37.972482,145.063219
T20230008026,-38.166441,145.94019
T20230008025,-37.592461,145.100704
T20230016625,-38.071946,145.485052
T20230008561,-37.980751,145.184528
T20230008021,-37.692345,144.866009
T20230008103,-36.398802,144.982357
T20230008195,-37.72103,144.963251
T20230008097,-37.807776,145.11669
T20230008099,-37.865731,147.492189
T20230010480,-37.864496,144.602962
T20230008177,-36.762291,144.28336
T20230008171,-37.687124,145.002973
T20230008145,-37.683724,144.594865
T20230008179,-38.303332,142.695875
T20230008181,-37.728811,144.866361
T20230008183,-38.052767,145.290663
T20230008126,-37.825016,144.992038
T20230008127,-37.917881,145.402743
T20230008510,-37.876909,145.211961
T20230008149,-38.050001,145.298304
T20230008128,-38.185367,144.470488
T20230008192,-36.304101,146.635129
T20230008193,-37.852724,144.731271
T20230008119,-37.648405,144.991185
T20230008142,-36.19905,144.981029
T20230008530,-37.893706,145.137477
T20230008220,-37.767049,144.962126
T20230008141,-37.63259,144.88186
T20230008138,-37.75902,145.3509
T20230008955,-38.18363,145.478787
T20230008120,-37.723667,145.112947
T20230013535,-37.634012,144.9938
T20230008123,-36.776086,144.254164
T20230008218,-37.819676,145.123511
T20230008187,-37.530792,144.968236
T20230008153,-37.877266,145.047926
T20230008154,-37.198145,143.099978
T20230008155,-38.068478,145.615292
T20230008286,-37.846513,144.947379
T20230014505,-37.49382,144.604585
T20230008203,-37.80114,144.906081
T20230008161,-37.787524,145.12411
T20230008162,-37.799199,144.986575
T20230008143,-37.688362,144.983182
T20230008163,-38.099011,144.3565
T20230008164,-38.216388,144.28963
T20230008167,-37.782144,145.123797
T20230008169,-37.723795,144.748804
T20230008170,-36.749817,144.282979
T20230009300,-37.83596,144.665259
T20230008102,-37.554967,143.881027
T20230008706,-37.858591,144.974879
T20230008151,-38.001376,145.232366
T20230008133,-37.763784,144.702003
T20230008107,-38.111596,145.270425
T20230008116,-37.79641,145.179091
T20230009462,-37.825724,145.065037
T20230009826,-37.962169,145.150361
T20230008611,-37.077781,144.24811
T20230008124,-38.248394,144.330219
T20230008105,-37.765655,144.999399
T20230008260,-38.164667,144.350265
T20230012026,-37.609317,145.175388
T20230008291,-38.357182,144.899902
T20230008270,-37.165022,145.515456
T20230008197,-37.693576,144.756499
T20230008266,-37.810365,144.676544
T20230008256,-38.018648,144.412287
T20230008198,-38.35029,141.596909
T20240001799,-37.837122,144.719513
T20240001901,-37.010204,144.065002
T20230008215,-36.365444,146.322602
T20230008223,-36.7653,144.273072
T20230008227,-37.674753,145.027015
T20230008228,-36.151985,144.730842
T20230008457,-35.849634,145.564677
T20230008951,-38.062291,142.618214
T20230008456,-38.146126,145.424506
T20230009691,-37.95649,146.788517
T20230008211,-37.014479,143.754192
T20230008221,-38.119234,145.331224
T20230008235,-37.789007,144.835955
T20230010230,-37.834832,143.807472
T20230008237,-37.191622,145.709682
T20230008239,-37.813087,145.379235
T20230008241,-38.063772,145.488239
T20230008242,-38.098065,145.283112
T20230008343,-38.059384,145.26233
T20230008247,-37.906733,145.000894
T20230010257,-36.96725,145.778288
T20230009519,-38.177681,147.126896
T20230008258,-37.9222,145.087449
T20230008259,-37.84687,144.891946
T20230008200,-36.393944,145.41175
T20230008294,-37.821993,144.962429
T20230008314,-37.851944,144.722156
T20230008922,-37.666446,144.946742
T20230008400,-37.76897,144.995915
T20230009166,-37.684628,144.885052
T20230008274,-36.431277,145.370755
T20230008272,-37.816845,144.953126
T20230008289,-38.088955,145.504643
T20230008288,-36.125296,146.858804
T20230008326,-37.799232,144.986901
T20230010968,-37.885421,145.09946
T20230008325,-37.739143,144.804907
T20230008346,-38.041996,145.265886
T20230008352,-37.843098,145.147709
T20230008324,-37.894284,145.018303
T20230013248,-37.7896,144.970358
T20230008302,-38.004981,145.273623
T20230008303,-38.091973,146.308235
T20230008304,-38.475604,143.218412
T20230008309,-37.673516,145.381523
T20230008310,-37.808133,144.960353
T20230012383,-38.106092,147.065511
T20230008297,-37.173592,144.74995
T20230008298,-37.828394,144.922033
T20230008300,-37.727397,144.78064
T20230008474,-37.462679,146.113918
T20230008459,-37.841306,145.010746
T20230008282,-37.881799,144.995729
T20230008499,-37.814616,144.95416
T20230008281,-36.735691,144.132975
T20230008477,-37.747124,145.021399
T20230008355,-37.828472,145.031855
T20230009843,-37.683915,144.913748
T20230008366,-37.433854,143.400851
T20230008403,-36.921675,147.064742
T20230008383,-37.851211,145.026897
T20230008382,-36.382821,146.30268
T20230008381,-37.588922,144.905914
T20230008380,-38.031242,145.29783
T20230008378,-37.837657,145.285529
T20230008377,-37.928852,145.264966
T20230008375,-38.358856,146.188091
T20230008372,-37.813353,144.636923
T20230008369,-38.118293,145.323607
T20230008735,-36.734607,146.944167
T20230008428,-38.089565,145.878548
T20230010104,-37.822032,144.974007
T20230008359,-38.145204,145.119954
T20230008347,-38.366143,145.826007
T20230008333,-37.670004,144.955421
T20230008331,-37.721396,144.963306
T20230008327,-37.955279,145.219115
T20230010897,-36.72519,144.792536
T20230008386,-38.332192,144.987953
T20230008350,-37.749861,144.831902
T20230008358,-38.005792,145.189862
T20230008384,-37.906645,144.646005
T20230013140,-35.36559,143.526531
T20230008741,-37.68443,144.88323
T20230008368,-37.786383,143.701212
T20230008334,-37.849503,144.97787
T20230009858,-37.653032,145.519382
T20230008360,-37.855469,145.113591
T20230012365,-37.093717,142.62856
T20230008504,-37.829064,144.917588
T20230008412,-37.694646,145.060196
T20230008404,-38.472131,145.474846
T20230013624,-38.223533,145.308113
T20230008401,-37.79849,145.139992
T20230008485,-37.833566,144.910965
T20230009915,-37.603729,144.283098
T20230008624,-38.032172,145.202071
T20230008398,-37.809117,144.986444
T20230008394,-37.733915,145.08069
T20230008454,-37.303471,145.462398
T20230008444,-37.842419,144.740263
T20230008443,-38.411318,145.527665
T20230008440,-37.570454,144.936248
T20230008389,-37.903756,145.279762
T20230008433,-37.693527,145.093166
T20230008431,-37.566486,143.859408
T20230008430,-37.69912,144.780591
T20230008429,-37.716484,144.599971
T20230009311,-37.783399,145.017384
T20230008423,-36.334154,146.687811
T20230008417,-37.681854,144.919984
T20230008415,-37.579277,149.01369
T20230014237,-36.244939,146.514209
T20230008501,-38.058255,145.460478
T20230008655,-37.998211,145.315095
T20230008489,-37.547898,144.879422
T20230008488,-37.774371,145.114103
T20230011000,-37.860442,144.724941
T20230008468,-37.537722,149.014775
T20230008467,-38.267869,145.195649
T20230008465,-37.762162,144.861983
T20230008453,-38.214112,145.044737
T20230008452,-38.09329,145.331997
T20230008450,-36.839408,144.690136
T20230009086,-37.691722,144.958579
T20230009019,-37.473926,144.498602
T20230008665,-37.775651,144.885576
T20230008460,-37.821348,145.213356
T20230008497,-38.252925,144.370741
T20230008496,-36.246821,146.821931
T20230008490,-37.582255,143.840819
T20230012885,-37.168789,146.044925
T20230008539,-37.955503,145.160897
T20230008588,-37.638896,143.803686
T20230008537,-37.612918,144.920202
T20230008532,-37.64047,144.93149
T20230008747,-38.145332,145.123069
T20230008531,-37.788747,144.936019
T20230010072,-37.621949,144.947814
T20230008519,-37.579483,149.012799
T20230008518,-38.014697,145.104261
T20230008515,-37.70307,144.891417
T20230008514,-37.711058,142.039219
T20230009118,-37.826101,145.21729
T20230008581,-37.787281,144.995434
T20230008500,-37.801029,145.127001
T20230011032,-37.7232,145.029535
T20230008513,-37.740138,145.023451
T20230008508,-38.026137,143.654332
T20230011415,-37.739602,145.07077
T20230008568,-37.839422,144.747084
T20230008573,-37.79942,145.051469
T20230022109,-36.765312,144.28235
T20230008548,-37.942522,145.134134
T20230008541,-37.788345,144.932106
T20230008543,-37.903375,145.214498
T20230008590,-37.612335,144.565698
T20230008702,-37.909604,145.085236
T20230011112,-37.975805,145.122555
T20230009294,-37.848111,145.152877
T20230008605,-37.886272,144.998995
T20230008606,-37.704969,145.028255
T20230010689,-37.804205,144.983367
T20230008614,-38.215387,145.329452
T20230008603,-37.634797,144.817123
T20230008592,-37.709479,147.657364
T20230009028,-37.72644,144.856811
T20230008829,-37.824579,144.96375
T20230008552,-38.181717,146.279102
T20230008558,-38.111986,145.232474
T20230008806,-37.846389,144.66958
T20230008567,-37.759448,144.748401
T20230008615,-37.83037,145.016402
T20230008645,-37.77995,144.962835
T20230009508,-37.282747,142.689147
T20230008642,-37.702071,144.734372
T20230008637,-36.763391,144.270669
T20230008635,-38.007717,146.880364
T20230008667,-37.765586,144.963315
T20230008632,-38.120383,144.334031
T20230008631,-37.832356,145.429374
T20230008629,-37.629588,144.836421
T20230008628,-37.973343,145.184584
T20230008640,-37.716589,144.69246
T20230008617,-37.729074,144.793964
T20230008620,-36.126674,146.904591
T20230009766,-37.8118,145.13342
T20230008668,-36.781924,144.248671
T20230009765,-37.850762,145.01512
T20230008687,-38.071984,145.406972
T20230008651,-38.187198,145.238021
T20230010411,-37.854735,144.982076
T20230010412,-37.825946,145.097228
T20230009078,-37.806747,144.807837
T20230008685,-37.776777,145.026665
T20230008680,-37.770809,144.778119
T20230008619,-36.786045,144.309501
T20230008627,-37.807503,145.326225
T20230008713,-37.83069,145.227187
T20230008679,-37.800038,144.994968
T20230010173,-37.73394,144.965322
T20230009501,-38.003989,145.217463
T20230008649,-37.854085,145.243077
T20230010348,-38.056442,145.389402
T20230008646,-37.817212,144.672347
T20230013347,-37.82941,144.897816
T20230008678,-37.932168,145.436987
T20230008710,-38.537442,143.974652
T20230008677,-37.897042,144.661442
T20230008769,-37.85779,144.992239
T20230008672,-37.016049,144.540561
T20230008671,-37.946403,145.022186
T20230008670,-36.077403,144.236082
T20230008650,-37.809401,144.957563
T20230008647,-37.502913,144.594547
T20230013079,-37.75549,144.868398
T20230014859,-36.734082,144.278322
T20230008623,-37.710378,145.049381
T20240001324,-37.74063,144.810717
T20230008694,-38.081797,145.44224
T20230008981,-38.051838,144.241995
T20230008664,-37.679723,145.039082
T20230008692,-37.85779,144.992239
T20230008699,-38.35689,144.900896
T20230008724,-37.686942,144.436173
T20230008745,-37.810918,144.966939
T20230009500,-36.365194,146.314875
T20230013229,-37.900811,145.138358
T20230008725,-37.967633,145.243268
T20230013203,-37.875691,145.166585
T20230008718,-37.793372,145.10859
T20230008962,-37.017987,144.519365
T20230008720,-37.878126,145.783458
T20230009066,-37.81782,145.045912
T20230008704,-34.341744,142.267229
T20230008791,-37.421651,146.105658
T20230008784,-37.858913,145.001701
T20230009142,-37.770911,145.295174
T20230008708,-37.816881,145.119405
T20230008748,-37.19505,144.808496
T20230008782,-37.522085,143.807108
T20230008752,-37.803626,144.758776
T20230012087,-37.886836,144.633933
T20230008754,-37.249963,144.518041
T20230008781,-37.886554,144.750498
T20230008757,-37.659708,145.019106
T20230008758,-37.693442,144.92542
T20230008759,-37.841828,144.876928
T20230008763,-38.197725,144.317309
T20230008749,-34.62697,142.770674
T20230008693,-38.343263,144.749511
T20230008772,-38.135855,144.300139
T20230008727,-37.860074,145.057072
T20230008774,-37.827632,144.962775
T20230008777,-37.821247,145.291341
T20230008737,-37.928111,145.11541
T20230008734,-37.708684,144.886991
T20230008751,-37.732917,145.048203
T20230009624,-37.847192,146.219251
T20230010222,-37.992927,145.162973
T20230008765,-38.606911,145.582708
T20230008819,-37.654785,145.504953
T20230008822,-37.659456,145.389054
T20230008827,-37.760633,144.992756
T20230008953,-37.888744,145.294715
T20230008830,-37.694463,144.763942
T20230008832,-37.923738,145.082523
T20230009537,-37.684128,144.568237
T20230008833,-38.782668,143.530092
T20230008968,-37.856824,145.113782
T20230008857,-37.784723,144.959398
T20230008844,-37.893352,145.309298
T20230008875,-37.844225,144.976062
T20230009316,-36.794551,144.242886
T20230008863,-37.837876,145.282003
T20230008860,-37.483347,145.196165
T20230008859,-38.021637,142.305124
T20230008855,-37.806974,144.965852
T20230008853,-37.850078,144.845048
T20230016866,-37.812004,144.963212
T20230008851,-37.874502,144.780264
T20230008846,-38.100869,143.095082
T20230008842,-37.754711,144.833877
T20230008841,-37.707542,144.92161
T20230008839,-36.551241,145.962701
T20230008838,-38.06976,145.260153
T20230008837,-36.356129,144.932177
T20230008835,-37.845743,144.994361
T20230009719,-37.18578,146.009778
T20230009940,-38.379277,144.885766
T20230008783,-36.252285,142.395013
T20230012175,-38.072921,145.132124
T20230008787,-37.808115,144.973157
T20230008790,-37.817337,145.119316
T20230010624,-37.580792,144.725003
T20230008793,-38.010829,145.141893
T20230010672,-37.947913,145.66324
T20230008794,-37.774675,144.990316
T20230008799,-38.220987,145.508527
T20230008801,-37.161423,145.078488
T20230008779,-37.83737,144.979034
T20230012252,-36.959496,145.186452
T20230008807,-38.172229,144.56398
T20230008808,-37.98811,145.21444
T20230010221,-37.814337,144.947313
T20230008814,-38.119087,144.638539
T20230008817,-38.195669,144.342408
T20230009167,-37.734713,144.896389
T20230009180,-37.842179,145.018141
T20230008864,-37.846815,144.994144
T20230008867,-37.814693,145.036823
T20230008871,-36.179443,145.550119
T20230008899,-37.987576,145.1089
T20230010803,-37.639431,145.046539
T20230008879,-37.937979,145.032432
T20230008880,-37.832473,145.227317
T20230008885,-38.05993,145.291128
T20230008929,-37.662594,144.922678
T20230008888,-37.696465,144.930653
T20230008889,-37.936328,145.061369
